,filename,width,height,class,xmin,ymin,xmax,ymax
797,292_18-framed576.jpg,1280,720,ball,762,310,816,364
3527,295_67-framed1272.jpg,1280,720,ball,715,300,776,356
2024,IMG_20181003_152540513_BURST019.jpg,3264,1836,ball,1420,139,2021,745
2892,196_output_01239.jpg,1920,1080,ball,805,407,1141,748
3468,293_32-framed12642.jpg,1280,720,ball,634,218,658,243
4034,258_aframe0229.jpg,640,360,ball,224,162,346,288
3576,295_66-framed12179.jpg,1280,720,ball,889,213,912,241
1827,166_frame3367.jpg,640,360,ball,269,140,288,158
214,292_26-framed1685.jpg,960,720,ball,582,386,660,472
3082,295_72-framed968.jpg,1280,720,ball,632,486,703,573
1318,260_montreal-game01_am_000184.jpg,800,600,ball,79,210,127,255
305,291_9-framed10570.jpg,1280,720,ball,836,425,876,462
4202,15_leipzig_robocup16_002.952.jpg,800,600,ball,576,78,624,131
615,291_3-framed11384.jpg,1280,720,ball,390,555,502,663
2575,197_1525455492.381139frame06734.jpg,640,360,ball,178,85,247,152
2729,5_img_fr_nov15_000.071.jpg,800,600,ball,420,329,529,440
774,292_19-framed2588.jpg,1280,720,ball,299,433,368,511
1268,262_montreal-game04_aa_000078.jpg,800,600,ball,286,482,318,516
2714,5_img_fr_nov15_000.691.jpg,800,600,ball,390,439,466,515
4478,151_21_02_2018__17_23_31_0098_upper.jpg,640,480,ball,629,90,640,100
1952,IMG_20181003_153059718_BURST025.jpg,3264,1836,ball,2144,702,2926,1426
3423,293_32-framed22315.jpg,1280,720,ball,619,307,645,324
406,294_56-framed434.jpg,1280,720,ball,703,458,762,504
2272,IMG_20181003_152429071.jpg,3264,1836,ball,1463,627,1710,890
1609,260_montreal-game01_ab_000123.jpg,800,600,ball,334,379,369,416
640,291_12-framed1989.jpg,1280,720,ball,592,297,616,348
4521,135_16_02_2018__11_42_25_0542_upper.jpg,640,480,ball,246,178,269,198
780,292_19-framed1583.jpg,1280,720,ball,308,433,410,523
2141,IMG_20181001_165335644_BURST000_COVER.jpg,3264,1836,ball,1420,482,1822,1147
312,291_8-framed5767-1.jpg,1280,648,ball,425,405,490,458
416,294_55-framed9866-1.jpg,960,720,ball,625,430,663,477
1337,260_montreal-game01_al_000133.jpg,800,600,ball,582,76,595,89
2150,IMG_20181001_165259792_BURST003.jpg,3264,1836,ball,1538,1544,2149,1838
509,291_6-framed2057.jpg,1280,720,ball,748,433,805,490
2944,196_output_00528.jpg,1920,1080,ball,643,187,901,448
1914,159_wolves_test_b_103.jpg,640,480,ball,280,237,342,299
2963,196_output_00235.jpg,1920,1080,ball,587,237,741,377
3250,293_37-framed3150.jpg,1280,720,ball,604,183,673,256
4296,36_euro_ball_game_1_b_00103.jpg,800,600,ball,550,108,611,174
363,294_58-framed2801.jpg,1280,720,ball,144,276,193,318
2593,197_1525455385.3967228frame05890.jpg,640,360,ball,299,196,374,274
3269,293_35-framed6629-1.jpg,1280,598,ball,643,220,679,268
4182,15_leipzig_robocup16_003.271.jpg,800,600,ball,471,258,510,297
2004,IMG_20181003_152945215_BURST016.jpg,3264,1836,ball,1522,1067,2080,1629
2283,IMG_20181001_164944467_BURST001.jpg,4096,2304,ball,1204,249,2764,1876
1523,260_montreal-game01_af_000033.jpg,800,600,ball,301,119,320,136
3889,35_euro_ball_01_j_00126.jpg,800,600,ball,391,203,542,353
1798,166_frame4089.jpg,640,360,ball,583,24,606,45
389,294_57-framed2346.jpg,1280,720,ball,262,373,322,437
1761,168_frame0093.jpg,640,360,ball,421,189,439,207
1624,252_11_06_2018__16_14_08_3856_lower.jpg,320,240,ball,279,46,320,118
1426,260_montreal-game01_ai_000155.jpg,800,600,ball,120,227,148,254
1554,260_montreal-game01_ac_000257.jpg,800,600,ball,730,90,748,106
3874,36_euro_ball_game_1_d_00294.jpg,800,600,ball,84,87,116,118
3192,293_40-framed650-4.jpg,640,360,ball,96,144,139,188
2797,197_1525455058.30512frame03239.jpg,640,360,ball,295,127,327,156
3606,293_47-framed3724.jpg,1280,720,ball,477,388,605,507
2698,5_jan16_seq__000.159.jpg,800,600,ball,356,182,385,211
2147,IMG_20181001_165310742_BURST002.jpg,3264,1836,ball,1860,541,2530,1383
560,291_4-framed12002-1.jpg,1280,598,ball,909,268,1019,397
2920,196_output_00875.jpg,1920,1080,ball,738,235,1006,503
550,291_4-framed14858-1.jpg,1280,598,ball,484,340,541,413
2037,IMG_20181003_152400696_BURST014.jpg,3264,1836,ball,1249,456,2181,1372
2679,197_1525455184.8043323frame04229.jpg,640,360,ball,368,102,467,181
3070,295_74-framed2731-1.jpg,1280,662,ball,757,377,812,425
1532,260_montreal-game01_ae_000187.jpg,800,600,ball,475,118,494,136
2441,197_1525455898.3676729frame09987.jpg,640,360,ball,204,54,224,103
1020,291_1-framed44405.jpg,1280,720,ball,1078,185,1106,218
857,292_16-framed9545-1.jpg,896,720,ball,187,292,206,316
2045,IMG_20181003_152400696_BURST006.jpg,3264,1836,ball,1361,809,2331,1774
4350,157_sequences_jasper_euro_ball_1_a_00067.jpg,800,600,ball,260,214,311,261
1110,81_test_nagoya_game_c_00081.jpg,800,600,ball,604,398,695,487
235,292_15-framed4490.jpg,1280,720,ball,586,53,718,177
1836,166_frame3208.jpg,640,360,ball,323,226,342,244
2237,IMG_20181003_152540513_BURST003.jpg,3264,1836,ball,1672,595,2219,1093
77,294_52-framed27904-1.jpg,1280,626,ball,613,457,641,488
1304,260_montreal-game01_am_000400.jpg,800,600,ball,231,63,273,105
4083,36_euro_ball_game_1_n_00549.jpg,800,600,ball,201,386,234,415
4327,157_sequences_jasper_euro_ball_1_d_00142.jpg,800,600,ball,325,88,457,219
1851,166_frame2845.jpg,640,360,ball,424,126,441,143
3265,293_35-framed9465-1.jpg,1280,598,ball,836,419,952,545
865,292_16-framed15264-1.jpg,896,720,ball,189,337,224,369
805,292_18-framed4131.jpg,1280,720,ball,523,272,553,308
1454,260_montreal-game01_ag_000094.jpg,800,600,ball,543,438,590,483
1186,6_leipzig_robocup16_000.135.jpg,800,600,ball,280,168,386,258
1801,166_frame4047.jpg,640,360,ball,239,174,259,192
3843,36_euro_ball_game_1_g_00130.jpg,800,600,ball,142,209,187,252
1050,291_1-framed17449.jpg,1280,720,ball,429,279,460,309
1700,260_montreal-game01_aa_000300.jpg,800,600,ball,245,8,268,25
2836,197_1525454923.9077308frame02166.jpg,640,360,ball,232,181,268,220
3220,293_40-framed1374-1.jpg,640,360,ball,190,206,212,232
4152,160_frame0002.jpg,640,360,ball,241,242,291,295
2839,197_1525454920.5189259frame02138.jpg,640,360,ball,282,166,321,205
2465,197_1525455826.3872018frame09403.jpg,640,360,ball,303,64,369,92
2546,197_1525455602.7791922frame07611.jpg,640,360,ball,327,99,393,166
2161,IMG_20181001_165240877_BURST000_COVER.jpg,3264,1836,ball,868,1088,2021,1838
1168,81_test_nagoya_game_a_00245.jpg,800,600,ball,183,66,223,103
3060,295_74-framed7754-1.jpg,1280,662,ball,366,411,423,472
2209,IMG_20181001_165017062_BURST010.jpg,4096,2304,ball,915,901,1850,1587
2662,197_1525455226.0007241frame04547.jpg,640,360,ball,344,232,468,318
1378,260_montreal-game01_ak_000146.jpg,800,600,ball,143,226,178,261
3064,295_74-framed6319-1.jpg,1280,662,ball,616,594,708,663
4055,36_euro_ball_game_1_n_00924.jpg,800,600,ball,208,287,244,323
1176,81_test_nagoya_game_a_00109.jpg,800,600,ball,392,236,426,270
3123,293_46-framed1989.jpg,1280,720,ball,584,141,657,207
2145,IMG_20181001_165310742_BURST004.jpg,3264,1836,ball,1067,498,2181,1656
2069,IMG_20181003_152336183_BURST002.jpg,3264,1836,ball,1410,745,1897,1184
2918,196_output_00895.jpg,1920,1080,ball,773,140,1011,388
277,291_9-framed6287.jpg,1280,720,ball,496,409,535,453
3955,30_leipzig_robocup16_007.820.jpg,800,600,ball,454,136,539,223
2183,IMG_20181001_165045542_BURST011.jpg,4096,2304,ball,552,0,3047,2267
4066,36_euro_ball_game_1_n_00756.jpg,800,600,ball,634,69,670,104
1340,260_montreal-game01_al_000114.jpg,800,600,ball,396,373,450,427
3314,293_34-framed15186.jpg,1920,1080,ball,675,794,834,951
1500,260_montreal-game01_af_000151.jpg,800,600,ball,448,288,484,323
1627,252_11_06_2018__16_14_08_3644_lower.jpg,320,240,ball,126,0,189,27
2721,5_img_fr_nov15_000.291.jpg,800,600,ball,593,259,705,370
1097,81_test_nagoya_game_c_00199.jpg,800,600,ball,74,278,170,370
2305,IMG_20181001_164911588_BURST005.jpg,4096,2304,ball,1231,989,1977,1702
3329,293_34-framed10460.jpg,1920,1080,ball,985,213,1030,262
1407,260_montreal-game01_aj_000092.jpg,800,600,ball,200,459,236,494
1812,166_frame3897.jpg,640,360,ball,539,128,561,148
3315,293_34-framed1437.jpg,1920,1080,ball,649,438,726,521
3872,36_euro_ball_game_1_d_00317.jpg,800,600,ball,4,195,43,235
1526,260_montreal-game01_ae_000203.jpg,800,600,ball,523,72,542,92
2980,12_leipzig_robocup16_euroball423.jpg,800,600,ball,107,274,175,344
2735,45_Robot-23-11-2017 12:00:03.21.jpg,1920,1080,ball,577,546,749,711
2484,197_1525455781.4052567frame09029.jpg,640,360,ball,233,168,249,183
1721,260_montreal-game01_aa_000139.jpg,800,600,ball,143,308,162,326
143,294_49-framed5742.jpg,1280,720,ball,905,376,952,425
1586,260_montreal-game01_ac_000014.jpg,800,600,ball,440,344,461,364
1970,IMG_20181003_153059718_BURST004.jpg,3264,1836,ball,1779,504,2369,1083
53,294_60-framed20085-1.jpg,1280,612,ball,835,417,902,481
2503,197_1525455755.7520635frame08825.jpg,640,360,ball,199,80,219,97
4405,156_sequences_jasper_kicking_euro_ball_00394.jpg,800,600,ball,552,227,588,263
1530,260_montreal-game01_ae_000189.jpg,800,600,ball,481,112,500,130
3354,293_33-framed2694-1.jpg,1280,634,ball,772,304,806,338
4263,36_euro_ball_game_1_c_00128.jpg,800,600,ball,522,183,548,205
2160,IMG_20181001_165240877_BURST001.jpg,3264,1836,ball,965,1168,1951,1838
1922,159_wolves_test_a_027.jpg,640,480,ball,240,131,296,186
4199,15_leipzig_robocup16_002.986.jpg,800,600,ball,668,413,715,459
1507,260_montreal-game01_af_000125.jpg,800,600,ball,566,34,585,52
3539,295_66-framed6593.jpg,1280,720,ball,729,225,757,249
2856,197_1525454891.5997732frame01904.jpg,640,360,ball,309,237,357,285
988,291_10-framed15074.jpg,1280,720,ball,325,94,346,118
3485,295_69-framed2382.jpg,1280,720,ball,936,551,996,612
4443,155_sequences_misc_ball_robot_1_a_00092.jpg,800,600,ball,317,136,385,205
1651,262_montreal-game04_ab_000301.jpg,800,600,ball,492,336,520,364
1011,291_10-framed11444.jpg,1280,720,ball,338,230,372,262
3986,258_cframe0333.jpg,640,360,ball,414,73,615,263
4454,153_sequences_euro_ball_robot_1_b_00284.jpg,800,600,ball,370,321,405,356
3186,293_40-framed984-4.jpg,639,279,ball,294,183,322,212
1332,260_montreal-game01_al_000137.jpg,800,600,ball,344,231,402,285
3533,295_66-framed8025.jpg,1280,720,ball,768,221,790,245
3041,295_75-framed15578.jpg,1280,720,ball,697,551,793,663
3900,35_euro_ball_01_h_00001.jpg,800,600,ball,169,135,253,242
1245,6_jan16_seq__001.679.jpg,800,600,ball,382,142,404,164
852,292_17-framed16255.jpg,1280,720,ball,531,249,567,303
3742,36_euro_ball_game_1_l_00025.jpg,800,600,ball,274,276,343,345
3645,293_30-framed1282.jpg,1280,720,ball,465,404,509,476
3838,36_euro_ball_game_1_g_00194.jpg,800,600,ball,475,247,517,289
3846,36_euro_ball_game_1_g_00053.jpg,800,600,ball,350,169,390,212
3262,293_36-framed10826.jpg,1280,720,ball,228,348,260,405
2169,IMG_20181001_165213168_BURST012.jpg,3264,1836,ball,1581,284,2208,874
3081,295_73-framed2730-1.jpg,1280,612,ball,575,328,612,371
3735,36_euro_ball_game_1_l_00212.jpg,800,600,ball,65,186,142,258
3179,293_42-framed16431.jpg,1280,720,ball,568,470,707,620
3069,295_74-framed2875-1.jpg,1280,662,ball,624,311,669,370
4285,36_euro_ball_game_1_b_00242.jpg,800,600,ball,260,219,319,279
538,291_4-framed7289-1.jpg,1280,598,ball,458,262,535,327
3029,295_75-framed18007.jpg,1280,720,ball,551,338,586,390
237,292_15-framed4205.jpg,1280,720,ball,804,369,904,456
31,294_61-framed571-1.jpg,1280,612,ball,653,394,731,467
1815,166_frame3800.jpg,640,360,ball,34,109,56,129
379,294_57-framed318.jpg,1280,720,ball,410,371,571,527
3771,36_euro_ball_game_1_k_00066.jpg,800,600,ball,10,168,54,211
2600,197_1525455362.0543602frame05695.jpg,640,360,ball,259,204,343,287
4246,36_euro_ball_game_1_d_00206.jpg,800,600,ball,601,169,639,202
1918,159_wolves_test_a_040.jpg,640,480,ball,472,254,522,301
1621,252_11_06_2018__16_14_08_4330_lower.jpg,320,240,ball,67,200,134,240
351,294_58-framed4043.jpg,1280,720,ball,123,249,170,287
1901,159_wolves_test_c_039.jpg,640,360,ball,249,157,296,203
1826,166_frame3438.jpg,640,360,ball,373,172,400,203
3915,35_euro_ball_01_d_00082.jpg,800,600,ball,365,99,468,203
3895,35_euro_ball_01_h_00166.jpg,800,600,ball,197,282,421,485
4441,155_sequences_misc_ball_robot_1_a_00125.jpg,800,600,ball,329,283,398,351
1023,291_1-framed4173.jpg,1280,720,ball,134,287,177,336
3916,35_euro_ball_01_c_00026.jpg,800,600,ball,264,130,478,347
766,292_19-framed5601.jpg,1280,720,ball,450,362,584,488
1503,260_montreal-game01_af_000136.jpg,800,600,ball,410,238,443,269
263,292_14-framed2166.jpg,1280,720,ball,376,452,482,545
1008,291_10-framed11847.jpg,1280,720,ball,325,92,346,116
594,291_3-framed2140.jpg,1280,720,ball,616,443,704,555
319,291_8-framed23520-1.jpg,1280,648,ball,763,407,817,464
3827,36_euro_ball_game_1_g_00443.jpg,800,600,ball,142,207,186,250
2942,196_output_00552.jpg,1920,1080,ball,604,259,829,492
4148,160_frame0016.jpg,640,360,ball,334,256,385,311
4358,157_sequences_jasper_euro_ball_1_a_00014.jpg,800,600,ball,94,141,131,180
740,292_22-framed1170.jpg,1280,720,ball,609,509,716,624
3581,295_66-framed10603.jpg,1280,720,ball,1145,228,1177,260
3750,36_euro_ball_game_1_k_00304.jpg,800,600,ball,339,158,381,199
4147,160_frame0080.jpg,640,360,ball,344,233,394,285
730,292_22-framed2929.jpg,1280,720,ball,339,368,458,500
2236,IMG_20181003_152540513_BURST004.jpg,3264,1836,ball,1726,772,2294,1340
2355,7_leipzig_robocup16_000.806.jpg,800,600,ball,685,325,800,427
3506,295_67-framed710.jpg,1280,720,ball,1191,57,1229,91
428,294_55-framed5293-1.jpg,960,720,ball,546,460,570,484
3346,293_33-framed4836-1.jpg,1280,634,ball,501,279,533,304
3353,293_33-framed3123-1.jpg,1280,634,ball,628,423,732,520
4039,258_aframe0151.jpg,640,360,ball,23,72,244,285
847,292_17-framed18269.jpg,1280,720,ball,256,192,292,222
3599,295_65-framed14745-1.jpg,1280,626,ball,769,217,801,249
4058,36_euro_ball_game_1_n_00895.jpg,800,600,ball,179,386,215,423
1394,260_montreal-game01_ak_000073.jpg,800,600,ball,216,411,255,448
1393,260_montreal-game01_ak_000073.jpg,800,600,ball,187,243,203,259
3594,295_65-framed19610-1.jpg,1280,626,ball,874,109,914,143
149,294_49-framed2587.jpg,1280,720,ball,956,358,1021,443
1282,260_montreal-game01_ao_000154.jpg,800,600,ball,81,268,138,321
2833,197_1525454926.6000562frame02187.jpg,640,360,ball,334,157,367,192
3079,295_73-framed4020.jpg,1280,720,ball,851,431,901,492
3995,258_cframe0231.jpg,640,360,ball,340,163,517,335
3239,293_38-framed1876-1.jpg,960,396,ball,458,229,497,263
248,292_15-framed2948.jpg,1280,720,ball,740,386,819,471
618,291_2-framed881.jpg,1280,720,ball,834,447,915,519
932,291_10-framed38469.jpg,1280,720,ball,285,87,319,120
2913,196_output_00971.jpg,1920,1080,ball,1114,37,1267,187
114,294_51-framed25495-1.jpg,1280,598,ball,813,458,899,533
4244,36_euro_ball_game_1_d_00225.jpg,800,600,ball,456,161,495,190
3979,258_cframe0377.jpg,640,360,ball,30,118,101,182
2555,197_1525455568.2327533frame07330.jpg,640,360,ball,230,169,314,262
1398,260_montreal-game01_ak_000020.jpg,800,600,ball,236,309,270,344
2510,197_1525455747.9201193frame08760.jpg,640,360,ball,45,113,70,138
4187,15_leipzig_robocup16_003.221.jpg,800,600,ball,284,272,324,315
4525,104_26_01_2018__20_02_54_0661_upper.jpg,640,480,ball,103,148,140,183
4206,15_leipzig_robocup16_002.881.jpg,800,600,ball,581,505,629,551
2298,IMG_20181001_164923238_BURST001.jpg,4096,2304,ball,1816,955,2307,1433
3570,295_66-framed13611.jpg,1280,720,ball,1132,98,1164,132
2811,197_1525454964.0857642frame02497.jpg,640,360,ball,441,176,495,231
236,292_15-framed4262.jpg,1280,720,ball,797,426,904,512
37,294_61-framed1242-1.jpg,1280,612,ball,655,431,768,542
1438,260_montreal-game01_ai_000080.jpg,800,600,ball,132,463,162,490
2993,12_leipzig_robocup16_000.106.jpg,800,600,ball,373,291,438,355
2196,IMG_20181001_165032856_BURST008.jpg,4096,2304,ball,1372,814,1977,1352
354,294_58-framed3704.jpg,1280,720,ball,199,299,257,350
4212,15_leipzig_robocup16_002.813.jpg,800,600,ball,406,28,449,73
1791,166_frame4466.jpg,640,360,ball,313,256,344,286
2968,196_output_00192.jpg,1920,1080,ball,657,260,770,380
3634,293_30-framed3151.jpg,1280,720,ball,376,412,467,503
1845,166_frame2995.jpg,640,360,ball,268,151,289,170
2515,197_1525455713.5552161frame08494.jpg,640,360,ball,578,176,640,233
938,291_10-framed3780.jpg,1280,720,ball,291,89,317,126
1802,166_frame4044.jpg,640,360,ball,262,166,282,184
2348,7_leipzig_robocup16_000.869.jpg,800,600,ball,189,331,228,373
602,291_3-framed15508.jpg,1280,720,ball,498,441,602,549
4108,36_euro_ball_game_1_n_00167.jpg,800,600,ball,726,347,764,380
1810,166_frame3917.jpg,640,360,ball,75,31,98,52
3358,293_33-framed14401-1.jpg,1280,634,ball,207,328,247,362
4510,13_leipzig_robocup16_001.247.jpg,800,600,ball,468,414,529,474
2419,5_jan16_seq__000.169.jpg,800,600,ball,336,178,363,205
906,291_10-framed45730.jpg,1280,720,ball,746,8,781,49
3083,295_72-framed458.jpg,1280,720,ball,604,569,640,648
3121,293_46-framed2852.jpg,1280,720,ball,450,365,552,460
3961,25_ball_move_1_01077.jpg,800,600,ball,0,68,53,134
4189,15_leipzig_robocup16_003.176.jpg,800,600,ball,391,316,465,388
4429,155_sequences_misc_ball_robot_1_b_00006.jpg,800,600,ball,449,112,535,194
3926,35_euro_ball_01_a_00250.jpg,800,600,ball,416,314,517,413
1646,33_leipzig_robocup16_010.897.jpg,800,600,ball,518,257,580,319
2053,IMG_20181003_152336183_BURST018.jpg,3264,1836,ball,1072,557,1415,874
1177,81_test_nagoya_game_a_00092.jpg,800,600,ball,412,225,448,261
326,291_8-framed14240-1.jpg,1280,648,ball,575,553,704,632
3805,36_euro_ball_game_1_h_00294.jpg,800,600,ball,113,181,161,221
3879,36_euro_ball_game_1_b_00033.jpg,800,600,ball,351,226,414,290
3449,293_32-framed15464.jpg,1280,720,ball,1011,188,1032,205
224,292_25-framed22406-1.jpg,1280,612,ball,214,399,315,495
2596,197_1525455375.5413423frame05811.jpg,640,360,ball,297,271,388,359
1545,260_montreal-game01_ad_000170.jpg,800,600,ball,360,407,385,432
1463,260_montreal-game01_ag_000043.jpg,800,600,ball,481,98,499,117
3841,36_euro_ball_game_1_g_00146.jpg,800,600,ball,186,228,231,271
3587,295_65-framed26908-1.jpg,1280,626,ball,665,456,693,492
2939,196_output_00569.jpg,1920,1080,ball,706,205,959,453
33,294_61-framed236-1.jpg,1280,612,ball,620,450,680,496
3830,36_euro_ball_game_1_g_00363.jpg,800,600,ball,552,190,593,232
2547,197_1525455601.8828359frame07604.jpg,640,360,ball,186,320,264,360
2277,IMG_20181003_152400696_BURST021.jpg,3264,1836,ball,1195,584,2342,1715
910,291_10-framed44116.jpg,1280,720,ball,750,96,787,128
830,292_17-framed8202.jpg,1280,720,ball,533,252,582,298
193,292_27-framed3397.jpg,1280,720,ball,391,402,455,459
2307,IMG_20181001_164911588_BURST003.jpg,4096,2304,ball,1459,1042,2166,1722
2790,197_1525455066.8006914frame03307.jpg,640,360,ball,148,198,188,233
4297,36_euro_ball_game_1_b_00090.jpg,800,600,ball,560,177,621,235
331,294_59-framed6381.jpg,1280,720,ball,408,475,498,565
987,291_10-framed17091.jpg,1280,720,ball,297,85,321,114
3520,295_67-framed2170.jpg,1280,720,ball,531,302,585,354
3713,36_euro_ball_game_1_m_00202.jpg,800,600,ball,363,163,419,222
71,294_52-framed30318-1.jpg,1280,626,ball,731,539,765,575
2691,197_1525455125.7648866frame03758.jpg,640,360,ball,542,290,640,360
2380,7_leipzig_robocup16_000.264.jpg,800,600,ball,283,93,387,172
1703,260_montreal-game01_aa_000230.jpg,800,600,ball,405,73,423,91
396,294_56-framed7136.jpg,1280,720,ball,1055,569,1147,653
2289,IMG_20181001_164928824_BURST008.jpg,4096,2304,ball,0,40,3423,2307
3898,35_euro_ball_01_h_00087.jpg,800,600,ball,287,76,404,195
4470,151_21_02_2018__17_23_31_0247_upper.jpg,640,480,ball,629,90,640,100
2227,IMG_20181001_165000776.jpg,4096,2304,ball,1735,67,3067,1386
4248,36_euro_ball_game_1_d_00164.jpg,800,600,ball,413,175,447,206
1690,260_montreal-game01_ab_000018.jpg,800,600,ball,724,106,745,126
4078,36_euro_ball_game_1_n_00610.jpg,800,600,ball,58,231,97,269
3318,293_34-framed13611.jpg,1920,1080,ball,806,472,857,521
2878,196_output_01501.jpg,1920,1080,ball,827,351,1126,653
2876,197_1525454818.8747902frame01287.jpg,640,360,ball,194,268,233,308
292,291_9-framed17850.jpg,1280,720,ball,256,506,303,565
1250,6_jan16_seq__001.520.jpg,800,600,ball,334,240,482,389
4280,36_euro_ball_game_1_b_00286.jpg,800,600,ball,484,270,543,328
840,292_17-framed26724.jpg,1280,720,ball,556,254,588,292
3080,295_73-framed2873.jpg,1280,720,ball,673,333,706,374
2921,196_output_00855.jpg,1920,1080,ball,1317,301,1493,467
4482,151_21_02_2018__17_23_31_0069_upper.jpg,640,480,ball,629,90,640,100
4493,149_21_02_2018__17_02_52_0172_upper.jpg,640,480,ball,364,178,387,201
1905,159_wolves_test_c_003.jpg,640,360,ball,6,157,68,215
1276,260_montreal-game01_ao_000261.jpg,800,600,ball,439,240,490,289
4301,157_sequences_jasper_euro_ball_1_g_00190.jpg,800,600,ball,299,242,390,336
2807,197_1525454973.1499655frame02566.jpg,640,360,ball,72,140,124,188
1903,159_wolves_test_c_023.jpg,640,360,ball,310,152,355,195
2001,IMG_20181003_153003093_BURST005.jpg,3264,1836,ball,1656,890,1999,1217
556,291_4-framed13002-1.jpg,1280,598,ball,553,340,622,417
